,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
313,9tfw-OEfpF0qC2hSzRks6g,hair-of-the-dog-toronto,Hair of the Dog,https://s3-media3.fl.yelpcdn.com/bphoto/SMAfjGOllnZoNVFb9mdKyA/o.jpg,False,https://www.yelp.com/biz/hair-of-the-dog-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,369,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,[],$$,+14169642708,+1 416-964-2708,1046.8039445788033,43.662946823805,-79.379592870241,425 Church Street,,,Toronto,M4Y 2C3,CA,ON,"['425 Church Street', 'Toronto, ON M4Y 2C3', 'Canada']"
314,exysqt4RqxkF9I8Z2NEUsQ,king-taps-toronto,King Taps,https://s3-media1.fl.yelpcdn.com/bphoto/f1ABaikKJSqIY5zOrcI5qA/o.jpg,False,https://www.yelp.com/biz/king-taps-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,404,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,[],$$,+16473612025,+1 647-361-2025,1057.3219048713852,43.6486379269,-79.3817439,100 King Street W,,,Toronto,M5X 1A9,CA,ON,"['100 King Street W', 'Toronto, ON M5X 1A9', 'Canada']"
315,3vB3Bo7jvK-hWh7Lferowg,spearhead-brewing-company-toronto,Spearhead Brewing Company,https://s3-media3.fl.yelpcdn.com/bphoto/H02iVxy8cW4HVJZAJUU8Fw/o.jpg,False,https://www.yelp.com/biz/spearhead-brewing-company-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,2,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.0,[],,+14169076952,+1 416-907-6952,600.3500930456983,43.6487,-79.38545,,,,Toronto,,CA,ON,"['Toronto, ON', 'Canada']"
316,PPCEx65Lm121Hw5yQhM_Zw,craft-beer-market-toronto,CRAFT Beer Market,https://s3-media4.fl.yelpcdn.com/bphoto/FU5BvgvWxtzfj964T_1eSw/o.jpg,False,https://www.yelp.com/biz/craft-beer-market-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,187,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",3.5,[],$$,+14379222337,+1 437-922-2337,1133.1448733554578,43.650159,-79.378093,1 Adelaide Street E,,,Toronto,M5C 2V9,CA,ON,"['1 Adelaide Street E', 'Toronto, ON M5C 2V9', 'Canada']"
317,wS8cgjFJFKgdfbRmz3pjTA,handlebar-toronto,Handlebar,https://s3-media1.fl.yelpcdn.com/bphoto/YDBorXIvnSI_da4k73Eszg/o.jpg,False,https://www.yelp.com/biz/handlebar-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,56,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.5,[],$$,+16477487433,+1 647-748-7433,1056.4757859864333,43.6528604406984,-79.4012188911438,159 Augusta Avenue,Main Floor,,Toronto,M5T 2L4,CA,ON,"['159 Augusta Avenue', 'Main Floor', 'Toronto, ON M5T 2L4', 'Canada']"
318,WTi4ZE99EGuoI3P27vpH8g,bar-hop-toronto-2,Bar Hop,https://s3-media4.fl.yelpcdn.com/bphoto/mO45_-8HcnjwkdpPqSdrjg/o.jpg,False,https://www.yelp.com/biz/bar-hop-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,120,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,[],$$,+16473481137,+1 647-348-1137,896.827054805325,43.6491064981382,-79.3934956920754,137 Peter Street,,,Toronto,M5V 2H3,CA,ON,"['137 Peter Street', 'Toronto, ON M5V 2H3', 'Canada']"
319,sXg2NCfiCqK_X_4R5NK_jQ,barchef-toronto,BarChef,https://s3-media2.fl.yelpcdn.com/bphoto/0r5tHC5rVdva_lQPy38xWA/o.jpg,False,https://www.yelp.com/biz/barchef-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,425,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,[],$$$,+14168684800,+1 416-868-4800,1282.4260932280301,43.6482201,-79.4001694,472 Queen Street W,,,Toronto,M5V 2B2,CA,ON,"['472 Queen Street W', 'Toronto, ON M5V 2B2', 'Canada']"
320,zQJh5xUJAlTlMrGIyYPY0g,the-3-brewers-toronto-4,The 3 Brewers,https://s3-media2.fl.yelpcdn.com/bphoto/htICH_XRvTW2Vp2xws6y7A/o.jpg,False,https://www.yelp.com/biz/the-3-brewers-toronto-4?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,48,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.0,[],$$,+16476892898,+1 647-689-2898,888.2284664206293,43.649744034928865,-79.3832479,120 Adelaide Street W,Unit 100,,Toronto,M5H 1T1,CA,ON,"['120 Adelaide Street W', 'Unit 100', 'Toronto, ON M5H 1T1', 'Canada']"
321,jOqh0eVjqtUOpZ9AZgSazA,grey-gardens-toronto,Grey Gardens,https://s3-media4.fl.yelpcdn.com/bphoto/eS8zbfSSC7EcU2U1ToUcZA/o.jpg,False,https://www.yelp.com/biz/grey-gardens-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,129,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,[],$$$,+16473511552,+1 647-351-1552,1040.4373934871035,43.6537999,-79.40143,199 Augusta Avenue,,,Toronto,M5T 2L4,CA,ON,"['199 Augusta Avenue', 'Toronto, ON M5T 2L4', 'Canada']"
322,LBHbyID7tcaGszznHtnCrw,joey-eaton-centre-toronto,JOEY Eaton Centre,https://s3-media3.fl.yelpcdn.com/bphoto/h98dC1_kHPWnObyV8D5Qnw/o.jpg,False,https://www.yelp.com/biz/joey-eaton-centre-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,538,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,[],$$,+16473525639,+1 647-352-5639,574.888192582315,43.6558708964233,-79.382009190213,1 Dundas St W,,,Toronto,M5G 1Z3,CA,ON,"['1 Dundas St W', 'Toronto, ON M5G 1Z3', 'Canada']"
323,BX01m_FXAkTmN3lUeZsYxw,rendezviews-toronto,RendezViews,https://s3-media2.fl.yelpcdn.com/bphoto/MpAoclD70Or42BgqOTVYTg/o.jpg,False,https://www.yelp.com/biz/rendezviews-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,10,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,[],,+16473722199,+1 647-372-2199,825.6642450835108,43.64911,-79.3899,229 Richmond St W,,,Toronto,M5V 1W2,CA,ON,"['229 Richmond St W', 'Toronto, ON M5V 1W2', 'Canada']"
324,bKUXKjUIY34BTowDBwFjbQ,the-churchmouse-a-firkin-pub-toronto-2,The Churchmouse: A Firkin Pub,https://s3-media3.fl.yelpcdn.com/bphoto/UmZxNtBXmOhsVE64BoAhWw/o.jpg,False,https://www.yelp.com/biz/the-churchmouse-a-firkin-pub-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,84,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",3.5,[],$$,+14169271735,+1 416-927-1735,1152.6091889763206,43.6646112519968,-79.3801465109641,475 Church Street,,,Toronto,M4Y 2C5,CA,ON,"['475 Church Street', 'Toronto, ON M4Y 2C5', 'Canada']"
325,0hudPyuCBlKg79OwKBw-eQ,the-black-bull-toronto,The Black Bull,https://s3-media2.fl.yelpcdn.com/bphoto/s9QZsTfFyISbDWFGkiV__g/o.jpg,False,https://www.yelp.com/biz/the-black-bull-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,174,"[{'alias': 'bars', 'title': 'Bars'}]",2.5,[],$$,+14165932766,+1 416-593-2766,837.0328656329023,43.64975,-79.3932899,298 Queen Street W,,,Toronto,M5V 2A1,CA,ON,"['298 Queen Street W', 'Toronto, ON M5V 2A1', 'Canada']"
326,kQGJ5QUJ0BAIpmYYtf7Uqw,upper-deck-by-frans-toronto-2,Upper Deck By Fran's,https://s3-media2.fl.yelpcdn.com/bphoto/LtkS-yRAL8FDVze_BujThg/o.jpg,False,https://www.yelp.com/biz/upper-deck-by-frans-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,47,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,[],$$,+16473457226,+1 647-345-7226,683.2834046276599,43.661469,-79.384068,2-20 College Street,,,Toronto,M5G 1K2,CA,ON,"['2-20 College Street', 'Toronto, ON M5G 1K2', 'Canada']"
327,U6ZPS03Nnm-peYC0q_bV6Q,imperial-pub-toronto,Imperial Pub,https://s3-media4.fl.yelpcdn.com/bphoto/oXMCPSPgFwMsrQlypsh-Sg/o.jpg,False,https://www.yelp.com/biz/imperial-pub-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,158,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,[],$$,+14169774667,+1 416-977-4667,825.0243346133592,43.6563327,-79.3788469,54 Dundas Street E,,,Toronto,M5B 1C7,CA,ON,"['54 Dundas Street E', 'Toronto, ON M5B 1C7', 'Canada']"
328,e3H0QcvAMXhcim9rjC6hMA,the-beer-store-express-toronto,The Beer Store Express,https://s3-media3.fl.yelpcdn.com/bphoto/CVdRchp9BMJvMDG_bAQcMQ/o.jpg,False,https://www.yelp.com/biz/the-beer-store-express-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,6,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",3.0,[],$$,+14165858041,+1 416-585-8041,676.8774395686092,43.6566811,-79.3806534,10 Dundas Street E,,,Toronto,M5B,CA,ON,"['10 Dundas Street E', 'Toronto, ON M5B', 'Canada']"
329,V3gCqDlgMA7bkswtZ9Uuww,lcbo-toronto-68,LCBO,https://s3-media1.fl.yelpcdn.com/bphoto/EcqlLVU6UCBAn-Rciy7OTQ/o.jpg,False,https://www.yelp.com/biz/lcbo-toronto-68?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,62,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,[],$$,+14169220403,+1 416-922-0403,791.4774059132528,43.6809635597041,-79.3905542135377,10 Scrivener Square,,,Toronto,M4W 3Y9,CA,ON,"['10 Scrivener Square', 'Toronto, ON M4W 3Y9', 'Canada']"
330,gd-fV04gMKMz724XM32xQA,bandit-brewery-toronto,Bandit Brewery,https://s3-media3.fl.yelpcdn.com/bphoto/2lInJqfcw4jBnDEqyxx7Rw/o.jpg,False,https://www.yelp.com/biz/bandit-brewery-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,117,"[{'alias': 'breweries', 'title': 'Breweries'}]",3.5,[],$$,+16473481002,+1 647-348-1002,464.2263242059673,43.6524851618937,-79.4496210291982,2125 Dundas Street W,,,Toronto,M6R 1X1,CA,ON,"['2125 Dundas Street W', 'Toronto, ON M6R 1X1', 'Canada']"
331,nwoVquf9Fn9AP5mDpNc7sQ,henderson-brewing-toronto,Henderson Brewing,https://s3-media2.fl.yelpcdn.com/bphoto/R6trXmGwh9qq9abARz0ZpA/o.jpg,False,https://www.yelp.com/biz/henderson-brewing-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,55,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.0,[],$$,+14168638822,+1 416-863-8822,633.2638115107447,43.65366802282883,-79.44475164655762,128A Sterling Road,,,Toronto,M6R 2B7,CA,ON,"['128A Sterling Road', 'Toronto, ON M6R 2B7', 'Canada']"
332,2NDuJhdBPAz-ovtHB8Z86A,halo-brewery-toronto,Halo Brewery,https://s3-media2.fl.yelpcdn.com/bphoto/1WFht93ROsUZMOgrjoctAA/o.jpg,False,https://www.yelp.com/biz/halo-brewery-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,28,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.0,[],$$,,,732.0201994600488,43.661792,-79.446468,247 Wallace Avenue,,,Toronto,M6H 1V5,CA,ON,"['247 Wallace Avenue', 'Toronto, ON M6H 1V5', 'Canada']"
333,_qAmhbC7mZpiblBMrhIH7A,the-commoner-toronto,The Commoner,https://s3-media3.fl.yelpcdn.com/bphoto/cQFZE1U5y_pAh8KCVhDBZQ/o.jpg,False,https://www.yelp.com/biz/the-commoner-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,61,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,[],,+16473512067,+1 647-351-2067,576.1897435644421,43.65191,-79.44797,2067 Dundas Street W,,,Toronto,M6R,CA,ON,"['2067 Dundas Street W', 'Toronto, ON M6R', 'Canada']"
334,-n27mJ_jQWGCuIukTvg9Mg,cabin-fever-toronto,Cabin Fever,https://s3-media1.fl.yelpcdn.com/bphoto/WQ_M4AB9c4CrlUBqLKFQ3w/o.jpg,False,https://www.yelp.com/biz/cabin-fever-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,33,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'arcades', 'title': 'Arcades'}]",4.5,[],$,+14165314563,+1 416-531-4563,422.5723451608362,43.6553501508307,-79.4567192927358,1669 Bloor Street W,,,Toronto,M6P 1A6,CA,ON,"['1669 Bloor Street W', 'Toronto, ON M6P 1A6', 'Canada']"
335,RNdcUG1sCTLdUo8dEC9NJw,the-local-toronto,The Local,https://s3-media1.fl.yelpcdn.com/bphoto/UON66a6bZHBzRFP7Vo57sg/o.jpg,False,https://www.yelp.com/biz/the-local-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,66,"[{'alias': 'bars', 'title': 'Bars'}]",3.5,[],$$,+14165356225,+1 416-535-6225,598.1752586070269,43.6510309,-79.4510022,396 Roncesvalles Avenue,,,Toronto,M6R 2M9,CA,ON,"['396 Roncesvalles Avenue', 'Toronto, ON M6R 2M9', 'Canada']"
336,48Q6B1xQMrXuJIm9ABJvlw,bar-lokys-toronto,Bar Lokys,https://s3-media4.fl.yelpcdn.com/bphoto/afVGKUjWE5dP3RqwUPVB3w/o.jpg,False,https://www.yelp.com/biz/bar-lokys-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,3,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.5,[],$,+14165348214,+1 416-534-8214,207.04238932920273,43.6557699,-79.45411,1573 Bloor Street W,,,Toronto,M6P 1A6,CA,ON,"['1573 Bloor Street W', 'Toronto, ON M6P 1A6', 'Canada']"
337,FwcIo83tMqzU6COsUHBGAg,whelans-gate-gastropub-toronto-3,Whelan's Gate Gastropub,https://s3-media3.fl.yelpcdn.com/bphoto/uqwrLyDJwX0F_X0fiS04cg/o.jpg,False,https://www.yelp.com/biz/whelans-gate-gastropub-toronto-3?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,41,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",4.5,[],$$,+16474786388,+1 647-478-6388,407.67593476955614,43.6552887,-79.4564438,1663 Bloor Street W,,,Toronto,M6P 1A6,CA,ON,"['1663 Bloor Street W', 'Toronto, ON M6P 1A6', 'Canada']"
338,7aPNVKnOe-0uY42jzuIshQ,steadfast-brewing-toronto,Steadfast Brewing,https://s3-media2.fl.yelpcdn.com/bphoto/jDzbAZyintzOoMRuK_qTng/o.jpg,False,https://www.yelp.com/biz/steadfast-brewing-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,1,"[{'alias': 'breweries', 'title': 'Breweries'}]",5.0,[],,+14165160581,+1 416-516-0581,1159.3103774599583,43.65061746604905,-79.43966603699837,301 Lansdowne Avenue,,,Toronto,M6K 2W5,CA,ON,"['301 Lansdowne Avenue', 'Toronto, ON M6K 2W5', 'Canada']"
339,N66tW8NhIBR--sjdcwsr3Q,round-the-horn-toronto,Round the Horn,https://s3-media1.fl.yelpcdn.com/bphoto/Wg6K2r4QiocPuq9heX40Hg/o.jpg,False,https://www.yelp.com/biz/round-the-horn-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,19,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",3.5,[],$,+14167852123,+1 416-785-2123,811.9358775792965,43.6491941550031,-79.4499439001083,331 Roncesvalles Avenue,,,Toronto,M6R 2M8,CA,ON,"['331 Roncesvalles Avenue', 'Toronto, ON M6R 2M8', 'Canada']"
340,HOGdBz2w9VZbw2yyM-WA3g,the-mugshot-tavern-toronto,The Mugshot Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/-K29AbCKDzcHwoP-pf6K5A/o.jpg,False,https://www.yelp.com/biz/the-mugshot-tavern-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,112,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,[],$$,+14169017468,+1 416-901-7468,668.4667391521236,43.6546,-79.45957,1729 Bloor Street W,,,Toronto,M6P 1B2,CA,ON,"['1729 Bloor Street W', 'Toronto, ON M6P 1B2', 'Canada']"
341,m-kyYtxJ-0J3yuGsAoAWtQ,the-wicket-bar-toronto,The Wicket Bar,https://s3-media1.fl.yelpcdn.com/bphoto/fovk_UT-Q-coyV8vbVgoGQ/o.jpg,False,https://www.yelp.com/biz/the-wicket-bar-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,24,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.5,[],$$,+16472861721,+1 647-286-1721,402.414742594111,43.6554790883517,-79.4565081125878,1671 Bloor Street W,,,Toronto,M6P 1A6,CA,ON,"['1671 Bloor Street W', 'Toronto, ON M6P 1A6', 'Canada']"
342,zEwQJl9haP5BYIl0peOpGA,sugo-toronto,Sugo,https://s3-media4.fl.yelpcdn.com/bphoto/g5XtTkcIgxrVUcqkxs93HQ/o.jpg,False,https://www.yelp.com/biz/sugo-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,275,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,[],$$,+14165351717,+1 416-535-1717,779.13787382825,43.65825,-79.44227,1281 Bloor Street W,,,Toronto,M6H 1N7,CA,ON,"['1281 Bloor Street W', 'Toronto, ON M6H 1N7', 'Canada']"
343,7-Pb3DdCD39RJ4ZSxG_7-g,peppers-cafe-toronto-3,Pepper's Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/p-o9hm8vuDl4URON7goMfw/o.jpg,False,https://www.yelp.com/biz/peppers-cafe-toronto-3?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,14,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,[],$$,+14165313146,+1 416-531-3146,857.270113860945,43.66218,-79.44457,189 Wallace Avenue,,,Toronto,M6H 1V5,CA,ON,"['189 Wallace Avenue', 'Toronto, ON M6H 1V5', 'Canada']"
344,TvD-vxq0zYmXiVTkeHnO9A,stackt-belgian-moon-brewery-toronto,Stackt Belgian Moon Brewery,https://s3-media4.fl.yelpcdn.com/bphoto/I1cO1tXMiir7vuuUZtls6g/o.jpg,False,https://www.yelp.com/biz/stackt-belgian-moon-brewery-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,17,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.0,[],,,,336.48170576508613,43.6405555564419,-79.4033187255263,28 Bathurst Street,,,Toronto,M5V 0C6,CA,ON,"['28 Bathurst Street', 'Toronto, ON M5V 0C6', 'Canada']"
345,h_4dPV9M9aYaBliH1Eoeeg,wvrst-toronto,Wvrst,https://s3-media1.fl.yelpcdn.com/bphoto/c9Scd6KND4JP_qU_9qJFHg/o.jpg,False,https://www.yelp.com/biz/wvrst-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,833,"[{'alias': 'german', 'title': 'German'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,[],$$,+14167037775,+1 416-703-7775,568.3057313459634,43.64418555054,-79.401014855291,609 King Street W,,,Toronto,M5V 1M5,CA,ON,"['609 King Street W', 'Toronto, ON M5V 1M5', 'Canada']"
346,LYb2yOaVk4Ka_N4qt0gFsQ,northern-maverick-brewing-toronto,Northern Maverick Brewing,https://s3-media4.fl.yelpcdn.com/bphoto/VW-z0J8eG_ihPC_7LfEGpA/o.jpg,False,https://www.yelp.com/biz/northern-maverick-brewing-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,129,"[{'alias': 'brewpubs', 'title': 'Brewpubs'}]",3.5,[],$$,+14165404030,+1 416-540-4030,691.7469471237157,43.6450941,-79.4029665,115 Bathurst Street,,,Toronto,M5V 2R1,CA,ON,"['115 Bathurst Street', 'Toronto, ON M5V 2R1', 'Canada']"
347,fqBnZxSkG287OOyU9LvTig,bar-hop-toronto,Bar Hop,https://s3-media1.fl.yelpcdn.com/bphoto/TH1S2uu2nXIDoT9QKyOOhg/o.jpg,False,https://www.yelp.com/biz/bar-hop-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,335,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,[],$$,+16473527476,+1 647-352-7476,867.2978315092746,43.6455994,-79.3935471,391 King Street W,,,Toronto,M5V 1K1,CA,ON,"['391 King Street W', 'Toronto, ON M5V 1K1', 'Canada']"
348,sXg2NCfiCqK_X_4R5NK_jQ,barchef-toronto,BarChef,https://s3-media2.fl.yelpcdn.com/bphoto/0r5tHC5rVdva_lQPy38xWA/o.jpg,False,https://www.yelp.com/biz/barchef-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,425,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,[],$$$,+14168684800,+1 416-868-4800,1006.3852389643723,43.6482201,-79.4001694,472 Queen Street W,,,Toronto,M5V 2B2,CA,ON,"['472 Queen Street W', 'Toronto, ON M5V 2B2', 'Canada']"
